year,school,subject,download_url
103,"國立臺灣師範大學-科技應用與人力資源發展學系碩士班網路學習組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25372&iDP=11420&iS=3086"
103,"國立臺灣師範大學-圖書資訊學研究所",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=25281&iDP=12019&iS=3037"
102,"國立交通大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=21982&iDP=8843&iS=3086"
102,"國立交通大學-資訊管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=21980&iDP=8842&iS=3086"
102,"私立大同大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23983&iDP=9743&iS=3086"
102,"私立中原大學-工業與系統工程學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23810&iDP=9667&iS=3086"
102,"私立中原大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23784&iDP=9654&iS=3086"
102,"私立中原大學-電子工程學系碩士班晶片設計組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23818&iDP=9670&iS=3086"
102,"私立中國文化大學-資訊傳播學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23889&iDP=9699&iS=3086"
102,"私立中國文化大學-機械工程學系數位機電碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23870&iDP=9692&iS=3086"
102,"私立元智大學-工業工程與管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23675&iDP=9611&iS=3086"
102,"私立元智大學-生物與醫學資訊碩士學位學程",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23691&iDP=9614&iS=3086"
102,"私立元智大學-通訊工程學系碩士班通訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23738&iDP=9630&iS=3086"
102,"私立元智大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23700&iDP=9618&iS=3086"
102,"私立元智大學-資訊傳播學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23703&iDP=9620&iS=3086"
102,"私立元智大學-資訊管理學系碩士班資科組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23706&iDP=9622&iS=3086"
102,"私立元智大學-資訊管理學系碩士班資管A組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23710&iDP=9623&iS=3086"
102,"私立元智大學-電機工程學系碩士班數位科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23745&iDP=9827&iS=3086"
102,"私立東吳大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23411&iDP=9485&iS=3086"
102,"私立淡江大學-資訊管理學研究所B組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23610&iDP=9568&iS=3086"
102,"私立義守大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23997&iDP=9750&iS=3086"
102,"私立義守大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23997&iDP=9751&iS=3086"
102,"私立輔仁大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23540&iDP=9534&iS=3086"
102,"私立輔仁大學-電機工程學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23471&iDP=9511&iS=3086"
102,"私立輔仁大學-圖書資訊學系碩士班乙組",計算機概論（乙）,"https://master.get.com.tw/exam/Download.ashx?iP=23431&iDP=9493&iS=6115"
102,"私立輔仁大學-應用統計研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23531&iDP=9532&iS=3086"
102,"私立銘傳大學-企業管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23919&iDP=9710&iS=3086"
102,"私立銘傳大學-財務金融研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23919&iDP=9713&iS=3086"
102,"私立銘傳大學-國際企業研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23919&iDP=9712&iS=3086"
102,"私立銘傳大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23919&iDP=9720&iS=3086"
102,"私立銘傳大學-資訊傳播工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23919&iDP=9719&iS=3086"
102,"私立銘傳大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23919&iDP=9718&iS=3086"
102,"私立銘傳大學-電腦與通訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23919&iDP=9722&iS=3086"
102,"國立中山大學-資訊管理學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22844&iDP=9217&iS=3086"
102,"國立中山大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22844&iDP=9215&iS=3086"
102,"國立中央大學-土木工程學系碩士班庚：空間資訊組",計算機概論與程式設計,"https://master.get.com.tw/exam/Download.ashx?iP=24139&iDP=9047&iS=4651"
102,"國立中央大學-企業管理學系碩士班辛組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22501&iDP=9067&iS=3086"
102,"國立中央大學-企業管理學系碩士班庚組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22501&iDP=9066&iS=3086"
102,"國立中央大學-系統生物與生物資訊研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22427&iDP=9032&iS=3086"
102,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22505&iDP=9070&iS=3086"
102,"國立中央大學-資訊管理學系碩士班丁組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22505&iDP=9823&iS=3086"
102,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22505&iDP=9069&iS=3086"
102,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22432&iDP=9035&iS=3086"
102,"國立中央警察大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23319&iDP=9442&iS=3086"
102,"國立交通大學-土木工程系碩士班己組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=24087&iDP=9793&iS=3086"
102,"國立交通大學-工業工程與管理系研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22761&iDP=8839&iS=3086"
102,"國立交通大學-工業工程與管理系研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22761&iDP=8840&iS=3086"
102,"國立交通大學-工業工程與管理系研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22761&iDP=9817&iS=3086"
102,"國立交通大學-聲音與音樂創意科技碩士學位學程乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=21957&iDP=8826&iS=3086"
102,"國立成功大學-工程科學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22370&iDP=9004&iS=3086"
102,"國立成功大學-工程科學系碩士班戊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22370&iDP=9007&iS=3086"
102,"國立成功大學-工程科學系碩士班在職專班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22374&iDP=9009&iS=3086"
102,"國立成功大學-生物醫學工程學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22341&iDP=8995&iS=3086"
102,"國立成功大學-會計學研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22110&iDP=8900&iS=3086"
102,"國立成功大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=22103&iDP=8898&iS=3086"
102,"國立宜蘭大學-資訊工程研究所碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23017&iDP=9293&iS=3086"
102,"國立宜蘭大學-電子工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23016&iDP=9292&iS=3086"
102,"國立政治大學-資訊管理學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=21424&iDP=8573&iS=3086"
102,"國立政治大學-資訊管理學系碩士班商管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=21422&iDP=8572&iS=3086"
102,"國立政治大學-數位內容碩士學位學程",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=21354&iDP=8546&iS=3086"
102,"國立高雄大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23145&iDP=9359&iS=3086"
102,"國立高雄大學-電機工程學系碩士班計算機組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23120&iDP=9346&iS=3086"
102,"國立臺東大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23085&iDP=9330&iS=3086"
102,"國立臺南大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23206&iDP=9390&iS=3086"
102,"國立臺南大學-數位學習科技學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23203&iDP=9388&iS=3086"
102,"國立臺灣大學-工程科學及海洋工程學系碩士班丁組",計算機概論（A）,"https://master.get.com.tw/exam/Download.ashx?iP=21666&iDP=8655&iS=3368"
102,"國立臺灣大學-生物機電系碩士班丙組",計算機概論（D）,"https://master.get.com.tw/exam/Download.ashx?iP=21810&iDP=8734&iS=6030"
102,"國立臺灣大學-生醫電子與資訊學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=21602&iDP=8801&iS=3272"
102,"國立臺灣大學-地質科學系碩士班應用地質組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=21602&iDP=8630&iS=3272"
102,"國立臺灣大學-資訊管理學系碩士班",計算機概論（C）,"https://master.get.com.tw/exam/Download.ashx?iP=21870&iDP=8764&iS=3570"
102,"國立臺灣大學-醫學工程學研究所丙組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=21602&iDP=8677&iS=3272"
102,"國立臺灣大學-醫學工程學研究所戊組",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=21602&iDP=8678&iS=3272"
102,"國立聯合大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=23002&iDP=9284&iS=3086"
101,"國立中正大學-會計與資訊科技學系碩士班資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7003&iDP=31306&iS=3086"
101,"國立中正大學-資訊管理學系醫療資訊管理碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=50015&iDP=1196&iS=3086"
101,"國立中正大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6954&iDP=1195&iS=3086"
101,"國立中正大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6954&iDP=1194&iS=3086"
101,"私立元培醫事科技大學-福祉科技與工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26929&iDP=2611&iS=3086"
101,"私立南臺科技大學-生物醫學工程碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26887&iDP=2647&iS=3086"
101,"私立南臺科技大學-多媒體與電腦娛樂科學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26907&iDP=2640&iS=3086"
101,"私立南臺科技大學-資訊傳播系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26907&iDP=2639&iS=3086"
101,"私立南臺科技大學-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26902&iDP=2633&iS=3086"
101,"私立南臺科技大學-電機工程系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26887&iDP=2625&iS=3086"
101,"私立健行科技大學-電子工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26835&iDP=2678&iS=3086"
101,"私立輔仁大學-電機工程學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27228&iDP=1500&iS=3086"
101,"私立輔仁大學-圖書資訊學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27206&iDP=1481&iS=3086"
101,"私立輔仁大學-應用統計研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27271&iDP=1523&iS=3086"
101,"私立龍華科技大學-電子工程系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26831&iDP=2772&iS=3086"
101,"私立龍華科技大學-電機工程系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=26830&iDP=2771&iS=3086"
101,"國立中山大學-海洋環境及工程學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27537&iDP=1147&iS=3086"
101,"國立中山大學-資訊管理學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27502&iDP=1127&iS=3086"
101,"國立中山大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27502&iDP=1125&iS=3086"
101,"國立政治大學-資訊管理學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=5360&iDP=386&iS=3086"
101,"國立政治大學-資訊管理學系碩士班商管組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=5360&iDP=385&iS=3086"
101,"國立政治大學-數位內容碩士學位學程資訊技術組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=5167&iDP=353&iS=3086"
101,"國立高雄大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27186&iDP=1314&iS=3086"
101,"國立高雄大學-電機工程學系碩士班計算機組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27167&iDP=1300&iS=3086"
101,"國立國防大學-資訊管理學系碩士班",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=27121&iDP=1435&iS=3037"
101,"國立雲林科技大學-資訊工程研究所",計算機概論（2）,"https://master.get.com.tw/exam/Download.ashx?iP=27006&iDP=2414&iS=5062"
101,"國立雲林科技大學-資訊管理研究所",計算機概論（3）,"https://master.get.com.tw/exam/Download.ashx?iP=27031&iDP=2421&iS=5077"
101,"國立雲林科技大學-電機工程研究所",計算機概論（1）,"https://master.get.com.tw/exam/Download.ashx?iP=27003&iDP=2413&iS=5059"
101,"私立大葉大學-資訊工程學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=17519&iDP=6868&iS=3086"
101,"私立大葉大學-資訊管理系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=17525&iDP=6874&iS=3086"
101,"私立中國文化大學-資訊傳播學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8202&iDP=1823&iS=3086"
101,"私立中國文化大學-機械工程學系數位機電碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8182&iDP=1815&iS=3086"
101,"私立元培醫事科技大學-健康產業管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9859&iDP=2609&iS=3086"
101,"私立元智大學-工業工程與管理學系碩士在職專班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7751&iDP=1617&iS=3086"
101,"私立元智大學-工業工程與管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7746&iDP=1616&iS=3086"
101,"私立元智大學-生物與醫學資訊碩士學位學程",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7767&iDP=1621&iS=3086"
101,"私立元智大學-通訊工程學系碩士班通訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7814&iDP=1643&iS=3086"
101,"私立元智大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7781&iDP=1626&iS=3086"
101,"私立元智大學-資訊傳播學系碩士班科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7783&iDP=1628&iS=3086"
101,"私立元智大學-資訊管理學系碩士班資科組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7786&iDP=1630&iS=3086"
101,"私立元智大學-資訊管理學系碩士班資管A組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7790&iDP=1631&iS=3086"
101,"私立元智大學-電機工程學系碩士在職專班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7824&iDP=1647&iS=3086"
101,"私立元智大學-電機工程學系碩士班計算機工程組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7820&iDP=1645&iS=3086"
101,"私立世新大學-資訊管理學系碩士班資訊科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8400&iDP=1888&iS=3086"
101,"私立世新大學-資訊管理學系碩士班資訊管理組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8399&iDP=1887&iS=3086"
101,"私立世新大學-資訊管理學系碩士班網路科技組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8401&iDP=1889&iS=3086"
101,"私立世新大學-圖文傳播暨數位出版學系碩士",電子計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8407&iDP=1892&iS=3037"
101,"私立亞洲大學-生物與醫學資訊學系碩士班",計算機概論（A-1）,"https://master.get.com.tw/exam/Download.ashx?iP=8754&iDP=2075&iS=4783"
101,"私立亞洲大學-光電與通訊學系碩士班",計算機概論（A-1）,"https://master.get.com.tw/exam/Download.ashx?iP=8754&iDP=2078&iS=4783"
101,"私立亞洲大學-會計與資訊學系碩士班",計算機概論（A-2）,"https://master.get.com.tw/exam/Download.ashx?iP=8755&iDP=2091&iS=4784"
101,"私立亞洲大學-資訊工程學系碩士班",計算機概論（A-1）,"https://master.get.com.tw/exam/Download.ashx?iP=8754&iDP=2076&iS=4783"
101,"私立亞洲大學-資訊多媒體應用學系碩士班",計算機概論（A-1）,"https://master.get.com.tw/exam/Download.ashx?iP=8754&iDP=2077&iS=4783"
101,"私立亞洲大學-資訊傳播學系碩士班A組",計算機概論（A-1）,"https://master.get.com.tw/exam/Download.ashx?iP=8754&iDP=2079&iS=4783"
101,"私立東吳大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7523&iDP=1472&iS=3086"
101,"私立東海大學-工業工程與經營資訊學系碩士班甲組",計算機概論（A）,"https://master.get.com.tw/exam/Download.ashx?iP=7949&iDP=1702&iS=3368"
101,"私立東海大學-資訊管理學系碩士班",計算機概論（B）,"https://master.get.com.tw/exam/Download.ashx?iP=7988&iDP=1714&iS=3272"
101,"私立南臺科技大學-資訊工程系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9899&iDP=2641&iS=3086"
101,"私立高雄醫學大學-醫務管理暨醫療資訊學系研究所醫療資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8716&iDP=2058&iS=3086"
101,"私立健行科技大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9939&iDP=2680&iS=3086"
101,"私立健行科技大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9938&iDP=2679&iS=3086"
101,"私立淡江大學-電機工程學系機器人工程研究所B組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7732&iDP=1609&iS=3086"
101,"私立逢甲大學-科技管理研究所碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8071&iDP=1765&iS=3086"
101,"私立逢甲大學-通訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8109&iDP=1786&iS=3086"
101,"私立逢甲大學-都市計畫與空間資訊學系碩士班空間資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8121&iDP=1792&iS=3086"
101,"私立逢甲大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8095&iDP=1779&iS=3086"
101,"私立朝陽科技大學-工業工程與管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9946&iDP=2686&iS=3086"
101,"私立朝陽科技大學-企業管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9957&iDP=2691&iS=3086"
101,"私立朝陽科技大學-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9966&iDP=2698&iS=3086"
101,"私立慈濟大學-醫學資訊學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=17682&iDP=6930&iS=3086"
101,"私立萬能科技大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9988&iDP=2708&iS=3086"
101,"私立萬能科技大學-電資研究所（原：影像顯示技術研究所）",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9991&iDP=2709&iS=3086"
101,"私立義守大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8580&iDP=1977&iS=3086"
101,"私立義守大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8580&iDP=1978&iS=3086"
101,"私立僑光科技大學-資訊科技系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=18027&iDP=7053&iS=3086"
101,"私立實踐大學-資訊科技與管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8239&iDP=1836&iS=3086"
101,"私立輔仁大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7576&iDP=1525&iS=3086"
101,"私立銘傳大學-企業管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8439&iDP=1901&iS=3086"
101,"私立銘傳大學-財務金融研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8451&iDP=1903&iS=3086"
101,"私立銘傳大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8465&iDP=1910&iS=3086"
101,"私立銘傳大學-資訊傳播工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8464&iDP=1909&iS=3086"
101,"私立銘傳大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8463&iDP=1908&iS=3086"
101,"私立銘傳大學-電腦與通訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=8464&iDP=1912&iS=3086"
101,"私立德明財經科技大學-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=10037&iDP=2751&iS=3086"
101,"私立樹德科技大學-資訊工程系碩士在職專班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=10039&iDP=2754&iS=3086"
101,"私立樹德科技大學-資訊工程系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=10039&iDP=2753&iS=3086"
101,"私立靜宜大學-企業管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=17419&iDP=6837&iS=3086"
101,"私立靜宜大學-資訊工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=17431&iDP=6842&iS=3086"
101,"私立靜宜大學-資訊傳播工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=17432&iDP=6843&iS=3086"
101,"私立靜宜大學-資訊管理學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=17433&iDP=6844&iS=3086"
101,"私立龍華科技大學-資訊管理系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=10053&iDP=2770&iS=3086"
101,"國立中央大學-土木工程學系碩士班庚：空間資訊組",計算機概論與程式語言,"https://master.get.com.tw/exam/Download.ashx?iP=6578&iDP=949&iS=3924"
101,"國立中央大學-企業管理學系碩士班辛組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6607&iDP=969&iS=3086"
101,"國立中央大學-企業管理學系碩士班庚組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6607&iDP=968&iS=3086"
101,"國立中央大學-資訊管理學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6611&iDP=972&iS=3086"
101,"國立中央大學-資訊管理學系碩士班丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6611&iDP=973&iS=3086"
101,"國立中央大學-資訊管理學系碩士班甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6611&iDP=971&iS=3086"
101,"國立中央大學-網路學習科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6534&iDP=937&iS=3086"
101,"國立中央警察大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7415&iDP=1421&iS=3086"
101,"國立交通大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6055&iDP=733&iS=3086"
101,"國立交通大學-資訊管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6053&iDP=732&iS=3086"
101,"國立交通大學-資訊學院碩士在職專班資訊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=5995&iDP=696&iS=3086"
101,"國立交通大學-聲音與音樂創意科技碩士學位學程乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6018&iDP=712&iS=3086"
101,"國立成功大學-工程科學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6476&iDP=906&iS=3086"
101,"國立成功大學-工程科學系碩士班戊組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6476&iDP=909&iS=3086"
101,"國立成功大學-生物醫學工程學系碩士班乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6443&iDP=897&iS=3086"
101,"國立成功大學-交通管理研究所丙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6225&iDP=809&iS=3086"
101,"國立成功大學-會計學研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6202&iDP=800&iS=3086"
101,"國立成功大學-資訊管理研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6195&iDP=798&iS=3086"
101,"國立成功大學-製造工程研究所乙組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=6241&iDP=816&iS=3086"
101,"國立宜蘭大學-資訊工程研究所碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7090&iDP=1235&iS=3086"
101,"國立宜蘭大學-電子工程學系碩士班",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=7089&iDP=1234&iS=3086"
101,"國立東華大學-運籌管理研究所甲組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=14088&iDP=6206&iS=3086"
101,"國立虎尾科技大學-資訊工程研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9398&iDP=2343&iS=3086"
101,"國立虎尾科技大學-資訊管理研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9395&iDP=2342&iS=3086"
101,"國立屏東商業技術學院-企業電子化研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=18059&iDP=7064&iS=3086"
101,"國立屏東教育大學-資訊科學系教育科技碩士班資訊科學組",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9297&iDP=2298&iS=3086"
101,"國立高雄海洋科技大學-海事資訊（航海）科技研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=9445&iDP=2369&iS=3086"
101,"國立高雄第一科技大學-企業電子化研究所",計算機概論,"https://master.get.com.tw/exam/Download.ashx?iP=16449&iDP=6684&iS=3086"
